user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count
2721828481,1406701981159149570,2021-06-20T19:54:22Z,lbsik5800,"육아소통
아들램
육아일기
육아
육아스타그램
육아정보
육아템
쥐띠맘소통
마포맘
딸랑구맘
순둥이황금쥐띠맘
육아기록
아들바보
2020년생
육아일상
2019년생
육아꿀템
육아는장비빨
polar71314 https://t.co/21uOf43buB",Twitter for Android,108,NA,NA,NA,FALSE,FALSE,0
2721828481,1406644512642932741,2021-06-20T16:06:00Z,lbsik5800,"넘좋아
부담샷
홍석천레스토랑
압구정숲
청담맛집
공감대
신사동맛집
난장캠프
소하라운지
건강해건강해지기
수다쟁이
생얼스타그램
육아맞팔
강아지스타그램
과식
강아지유치원
엡솔루트
가로수길카페
contact85334 https://t.co/XmYZeWOF7V",Twitter for Android,115,NA,NA,NA,FALSE,FALSE,0
2721828481,1406700673895342080,2021-06-20T19:49:10Z,lbsik5800,"여행스탭
인스타키즈
큰딸
딸바보그램
여자옷
유치원
셀기꾼
육아스타그램
다이어터
사파리월드
아들맘
착샷
데일리코디
트니트니
맘스타그램
00일차travel
원숭이띠맘
치즈피자
diet
method74539 https://t.co/hCZhnXC8hW",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
2721828481,1406381377084223492,2021-06-19T22:40:24Z,lbsik5800,"육아
인골흔
소개팅
accept77796 https://t.co/TMCH5C15oq",Twitter for Android,22,NA,NA,NA,FALSE,FALSE,0
2721828481,1406546436435496963,2021-06-20T09:36:17Z,lbsik5800,"닭띠딸램
먼치킨
아빠와딸
딸맘
27개월아들
4살딸
육아용품
아들스타그램
딸스타그램
몸스타그램셀카그램
몸매관리
육아맘소통
딸바보아빠
tourist
닭띠맘
남자코디
딸스타그램
삼정더파크
cultivate7336 https://t.co/7Me0Q5hu9h",Twitter for Android,115,NA,NA,NA,FALSE,FALSE,0
2721828481,1406482971729666055,2021-06-20T05:24:06Z,lbsik5800,"육아
인골흔
소개팅
modern10591 https://t.co/Nyt3v29DCF",Twitter for Android,22,NA,NA,NA,FALSE,FALSE,0
2721828481,1406645808817000448,2021-06-20T16:11:09Z,lbsik5800,"아들과딸
가족나들이
어린이집
네번째생일
2번째생일
예비맘
운동하는여자
헬스타그램
육아퇴근
스탭
trippics휴가룩인스타패션
맘
딸바보엄마
인스타룩
딸
옷스타그램
벗스타그램
감성여행
embarrass85715 https://t.co/Q2ihs1O508",Twitter for Android,116,NA,NA,NA,FALSE,FALSE,0
2721828481,1406595659973627910,2021-06-20T12:51:53Z,lbsik5800,"육아소통그램
부산맘
운동중
바디프로필
셀피
등원전
tripping
여행중
육아일기
패피멋스타그램
사천탕수육
육아맘
5살아들맘
삽겹살파티
육아스타그램
물회
또가고싶다
패션스타그램
saw21058 https://t.co/xdIh2gQmCD",Twitter for Android,107,NA,NA,NA,FALSE,FALSE,0
2721828481,1406632600920154116,2021-06-20T15:18:40Z,lbsik5800,"육아맘
방송영상
비전대
워킹맘
투잡
디자인
전주비전대학교
전주비전대
소통
대학생
전문대
시각디자인
대학생
비전대학교
부업
전주전문대
백조
백수
대학교학과
전주
취업취준생
misdeed28450 https://t.co/2oD8a2IgVZ",Twitter for Android,107,NA,NA,NA,FALSE,FALSE,0
2721828481,1406330604677828608,2021-06-19T19:18:39Z,lbsik5800,"커스텀
순창군
다이어트식단
캠핑여행
인골흔
오늘의음악
게임
수지구
데일리룩코디
이색데이트
소개팅
일본성인영화
서귀포시인
창업절벽
휴가그램
휴가패션
중원구
육아
셀카그램
기쁨
soild13676 https://t.co/hO6VqILmyL",Twitter for Android,107,NA,NA,NA,FALSE,FALSE,0
2721828481,1406437939018489856,2021-06-20T02:25:09Z,lbsik5800,"존맛
도장깨기
좋아요테러
liker
놀러가자
데일리스타그램
냥스타그램
딸바보
여행기록
먹스타
와이프
육아
카페추천내사랑
월요병
냥냥이
다이어터
키즈스타그램
커플샷
실시간
먹방
discontinue45953 https://t.co/EjCxRr853I",Twitter for Android,114,NA,NA,NA,FALSE,FALSE,0
2721828481,1406496455783706624,2021-06-20T06:17:41Z,lbsik5800,"다이어트식단
이쁜맘
육아카페
육아맘소통
주부재테크
육아맘
육아다이어트
싱글맘
육아일상
요가
성공습관
전업주무
여성재테크부업재테크
맘스카페
돌싱
여성헬스
돈버는방법
인천맘
요가복
witness5340 https://t.co/9kSoKBhUQG",Twitter for Android,110,NA,NA,NA,FALSE,FALSE,0
2721828481,1406652161728016387,2021-06-20T16:36:24Z,lbsik5800,"다이어트식단
이쁜맘
육아카페
육아맘소통
주부재테크
육아맘
육아다이어트
싱글맘
육아일상
요가
성공습관
전업주무
부업재테크
맘스카페
돌싱
여성헬스여성재테크
돈버는방법
인천맘
요가복
sew20535 https://t.co/St5iXzx4I3",Twitter for Android,107,NA,NA,NA,FALSE,FALSE,0
2721828481,1406432889974099975,2021-06-20T02:05:05Z,lbsik5800,"커스텀
순창군서귀포시
다이어트식단
캠핑여행
인골흔
오늘의음악
게임
수지구
데일리룩코디
이색데이트
소개팅
일본성인영화
인
창업절벽
휴가그램
휴가패션
중원구
육아
셀카그램
기쁨
minister28772 https://t.co/mTZiUzA09M",Twitter for Android,110,NA,NA,NA,FALSE,FALSE,0
2721828481,1406339557818126336,2021-06-19T19:54:13Z,lbsik5800,"판교맘
맞팔하면선팔
아들래미
33개월아기
내딸
육아맞팔
내아들램
딸엄마
딸맘스타그램
딸바보엄마맘스타그램
문센룩
황금개띠맘
딸내미
트니트니수업
육아맘그램
서울랜드
딸맘그램
맘스타그램
method11579 https://t.co/JNKwiLUxQy",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
2721828481,1406590545246388229,2021-06-20T12:31:33Z,lbsik5800,"딸스타그램
감성여행
먹스타그램
몸스타그램
주말데이트
일요일
부부
팔로우
내여자
떠나자
쿡스타그램
인친환영
커피숍추천인스타카페
바디프로필
오늘
육아기록
간식스타그램
fff
데이트그램
confuse93114 https://t.co/0h2QFKbaU0",Twitter for Android,113,NA,NA,NA,FALSE,FALSE,0
2721828481,1406435421668605953,2021-06-20T02:15:09Z,lbsik5800,"헬
고성군
베이비
맛
키즈스타일링
아침
재미있는웹툰
벚꽃축제
육아인스타
동두천시
태안군전라북도전주시청송군
태닝
고맙습니다그램
일상소통
사랑이야
야식은사람입니다
요일웹툰
성남시
figure87656 https://t.co/hc5wHX81HN",Twitter for Android,109,NA,NA,NA,FALSE,FALSE,0
2721828481,1406547738607505408,2021-06-20T09:41:27Z,lbsik5800,"맞팔선팔하면맞팔
아들맘
키즈그램
육아스타그램
여행스타그램
인스타
육아맘일상
키즈패션
소통
맘스타그램
맘
인친
일상
육아인스타
댓글
엄마
육아맘
육아소통
댓글반사
딸맘
선팔
participate18367 https://t.co/bUM2vYcAf7",Twitter for Android,112,NA,NA,NA,FALSE,FALSE,0
